-2.354999999999999982e+00,-4.060000000000000275e-01,-9.839999999999999858e-01,-1.534999999999999920e+00
-2.355999999999999872e+00,-4.099999999999999756e-01,-9.859999999999999876e-01,-1.532999999999999918e+00
-2.358000000000000096e+00,-4.199999999999999845e-01,-9.899999999999999911e-01,-1.526000000000000023e+00
-2.362000000000000099e+00,-4.369999999999999996e-01,-9.979999999999999982e-01,-1.514000000000000012e+00
-2.367999999999999883e+00,-4.610000000000000209e-01,-1.008000000000000007e+00,-1.495999999999999996e+00
-2.374000000000000110e+00,-4.919999999999999929e-01,-1.020999999999999908e+00,-1.471999999999999975e+00
-2.383000000000000007e+00,-5.310000000000000275e-01,-1.034999999999999920e+00,-1.439000000000000057e+00
-2.391999999999999904e+00,-5.749999999999999556e-01,-1.050999999999999934e+00,-1.399000000000000021e+00
-2.400999999999999801e+00,-6.199999999999999956e-01,-1.064999999999999947e+00,-1.354999999999999982e+00
-2.410000000000000142e+00,-6.660000000000000364e-01,-1.078000000000000069e+00,-1.308000000000000052e+00
-2.418000000000000149e+00,-7.119999999999999662e-01,-1.090000000000000080e+00,-1.256999999999999895e+00
-2.427000000000000046e+00,-7.580000000000000071e-01,-1.100999999999999979e+00,-1.201999999999999957e+00
-2.435000000000000053e+00,-8.050000000000000488e-01,-1.110999999999999988e+00,-1.145000000000000018e+00
-2.443000000000000060e+00,-8.509999999999999787e-01,-1.118999999999999995e+00,-1.084000000000000075e+00
-2.450000000000000178e+00,-8.930000000000000160e-01,-1.125999999999999890e+00,-1.028000000000000025e+00
-2.455999999999999961e+00,-9.270000000000000462e-01,-1.131000000000000005e+00,-9.799999999999999822e-01
-2.459999999999999964e+00,-9.549999999999999600e-01,-1.133999999999999897e+00,-9.409999999999999476e-01
-2.463999999999999968e+00,-9.739999999999999769e-01,-1.137000000000000011e+00,-9.130000000000000338e-01
-2.464999999999999858e+00,-9.859999999999999876e-01,-1.137999999999999901e+00,-8.960000000000000187e-01
-2.466000000000000192e+00,-9.899999999999999911e-01,-1.137999999999999901e+00,-8.900000000000000133e-01
