-3.138999999999999790e+00,4.670000000000000262e-01,8.780000000000000027e-01,1.897000000000000020e+00
-3.138999999999999790e+00,4.689999999999999725e-01,8.800000000000000044e-01,1.895999999999999908e+00
-3.138999999999999790e+00,4.769999999999999796e-01,8.840000000000000080e-01,1.893000000000000016e+00
-3.138999999999999790e+00,4.889999999999999902e-01,8.920000000000000151e-01,1.887999999999999901e+00
-3.138999999999999790e+00,5.060000000000000053e-01,9.020000000000000240e-01,1.879999999999999893e+00
-3.140000000000000124e+00,5.290000000000000258e-01,9.150000000000000355e-01,1.868000000000000105e+00
-3.140000000000000124e+00,5.570000000000000506e-01,9.300000000000000488e-01,1.852999999999999980e+00
-3.140000000000000124e+00,5.889999999999999680e-01,9.459999999999999520e-01,1.834999999999999964e+00
-3.140000000000000124e+00,6.219999999999999973e-01,9.609999999999999654e-01,1.814000000000000057e+00
-3.140000000000000124e+00,6.540000000000000258e-01,9.749999999999999778e-01,1.792000000000000037e+00
-3.140000000000000124e+00,6.870000000000000551e-01,9.879999999999999893e-01,1.768000000000000016e+00
-3.140000000000000124e+00,7.199999999999999734e-01,1.000999999999999890e+00,1.743000000000000105e+00
-3.140000000000000124e+00,7.530000000000000027e-01,1.012000000000000011e+00,1.715999999999999970e+00
-3.140000000000000124e+00,7.850000000000000311e-01,1.022000000000000020e+00,1.687999999999999945e+00
-3.140000000000000124e+00,8.129999999999999449e-01,1.030000000000000027e+00,1.661999999999999922e+00
-3.140000000000000124e+00,8.359999999999999654e-01,1.036999999999999922e+00,1.639999999999999902e+00
-3.140000000000000124e+00,8.539999999999999813e-01,1.042000000000000037e+00,1.622999999999999998e+00
-3.140000000000000124e+00,8.669999999999999929e-01,1.044999999999999929e+00,1.610000000000000098e+00
-3.140000000000000124e+00,8.750000000000000000e-01,1.046999999999999931e+00,1.602000000000000091e+00
-3.140000000000000124e+00,8.770000000000000018e-01,1.046999999999999931e+00,1.598999999999999977e+00
